SKU,year,week_num,month,cost_price
21041,2018,31,7,3536.0
21041,2018,31,8,3567.0
21041,2018,32,8,3606.0
21041,2018,33,8,3593.0
21041,2018,34,8,3489.0
21041,2018,35,8,3485.0
21041,2018,35,9,3608.0
21041,2018,36,9,3552.0
21041,2018,37,9,3518.0
21041,2018,38,9,3622.0
21041,2018,39,9,3574.0
21041,2018,40,10,3699.0
21041,2018,41,10,3649.0
21041,2018,42,10,3535.0
21041,2018,43,10,3516.0
21041,2018,44,10,3669.0
21041,2018,44,11,3669.0
21041,2018,45,11,3620.0
21041,2018,46,11,3622.0
21041,2018,47,11,3540.0
21041,2018,48,11,3546.0
21041,2018,48,12,3639.0
21041,2018,49,12,3674.0
21041,2018,50,12,3585.0
21041,2018,51,12,3627.0
21041,2018,52,12,3636.0
21041,2019,1,1,3505.0
21041,2019,1,12,3629.0
21041,2019,2,1,3633.0
21041,2019,3,1,3509.0
21041,2019,4,1,3621.0
21041,2019,5,1,3499.0
21041,2019,5,2,3560.0
21041,2019,6,2,3632.0
21041,2019,7,2,3621.0
21041,2019,8,2,3582.0
21041,2019,9,2,3551.0
21041,2019,9,3,3613.0
21041,2019,10,3,3604.0
21041,2019,11,3,3534.0
21041,2019,12,3,3525.0
21041,2019,13,3,3607.0
21041,2019,14,4,3625.0
21041,2019,15,4,3655.0
21041,2019,16,4,3521.0
21041,2019,17,4,3653.0
21041,2019,18,4,3497.0
21041,2019,18,5,3589.0
21041,2019,19,5,3622.0
21041,2019,20,5,3545.0
21041,2019,21,5,3554.0
21041,2019,22,5,3653.0
21041,2019,22,6,3621.0
21041,2019,23,6,3623.0
21041,2019,24,6,3583.0
21041,2019,25,6,3572.0
21041,2019,26,6,3546.0
21041,2019,27,7,3610.0
21041,2019,28,7,3655.0
21041,2019,29,7,3568.0
21041,2019,30,7,3565.0
21041,2019,31,7,3729.0
21041,2019,31,8,3696.0
21041,2019,32,8,3735.0
21041,2019,33,8,3559.0
21041,2019,34,8,3568.0
21041,2019,35,8,3637.0
21041,2019,35,9,3637.0
21041,2019,36,9,3605.0
21041,2019,37,9,3672.0
21041,2019,38,9,3504.0
21041,2019,39,9,3591.0
21041,2019,40,9,3602.0
21041,2019,40,10,3602.0
21041,2019,41,10,3538.0
21041,2019,42,10,3588.0
21041,2019,43,10,3563.0
21041,2019,44,10,3516.0
21041,2019,44,11,3516.0
21041,2019,45,11,3554.0
21041,2019,46,11,3641.0
21041,2019,47,11,3618.0
21041,2019,48,11,3672.0
21041,2019,48,12,3577.0
21041,2019,49,12,3648.0
21041,2019,50,12,3645.0
21041,2019,51,12,3566.0
21041,2019,52,12,3623.0
21070,2019,1,12,495.0
21070,2019,26,6,482.0
21070,2019,27,7,488.0
21070,2019,28,7,483.0
21070,2019,29,7,493.0
21070,2019,30,7,493.0
21070,2019,31,7,474.0
21070,2019,31,8,478.0
21070,2019,32,8,496.0
21070,2019,33,8,486.0
21070,2019,34,8,485.0
21070,2019,35,8,477.0
21070,2019,35,9,489.0
21070,2019,36,9,495.0
21070,2019,37,9,484.0
21070,2019,38,9,487.0
21070,2019,39,9,510.0
21070,2019,40,9,483.0
21070,2019,40,10,479.0
21070,2019,41,10,495.0
21070,2019,42,10,489.0
21070,2019,43,10,495.0
21070,2019,44,10,489.0
21070,2019,44,11,497.0
21070,2019,45,11,490.0
21070,2019,46,11,480.0
21070,2019,47,11,498.0
21070,2019,48,11,500.0
21070,2019,48,12,504.0
21070,2019,49,12,479.0
21070,2019,50,12,495.0
21070,2019,51,12,489.0
21070,2019,52,12,487.0
21147,2018,1,12,2971.0
21147,2018,20,5,2545.0
21147,2018,21,5,2593.0
21147,2018,22,5,2616.0
21147,2018,22,6,2616.0
21147,2018,23,6,2654.0
21147,2018,24,6,2573.0
21147,2018,25,6,2642.0
21147,2018,26,6,2560.0
21147,2018,26,7,2560.0
21147,2018,27,7,2585.0
21147,2018,28,7,2643.0
21147,2018,29,7,2709.0
21147,2018,30,7,2573.0
21147,2018,31,7,2611.0
21147,2018,31,8,2589.0
21147,2018,32,8,2541.0
21147,2018,33,8,2593.0
21147,2018,34,8,2610.0
21147,2018,35,8,2607.0
21147,2018,35,9,2607.0
21147,2018,36,9,2623.0
21147,2018,37,9,2930.0
21147,2018,38,9,2934.0
21147,2018,39,9,2979.0
21147,2018,40,10,2906.0
21147,2018,41,10,2957.0
21147,2018,42,10,3030.0
21147,2018,43,10,2983.0
21147,2018,44,10,2930.0
21147,2018,44,11,2905.0
21147,2018,45,11,3012.0
21147,2018,46,11,2868.0
21147,2018,47,11,2983.0
21147,2018,48,11,3069.0
21147,2018,48,12,2964.0
21147,2018,49,12,2959.0
21147,2018,50,12,2918.0
21147,2018,51,12,2947.0
21147,2018,52,12,3000.0
21147,2019,1,1,2910.0
21147,2019,1,12,2961.0
21147,2019,2,1,3018.0
21147,2019,3,1,3013.0
21147,2019,4,1,2937.0
21147,2019,5,1,2925.0
21147,2019,5,2,3003.0
21147,2019,6,2,2883.0
21147,2019,7,2,3004.0
21147,2019,8,2,2937.0
21147,2019,9,2,3032.0
21147,2019,9,3,3058.0
21147,2019,10,3,2998.0
21147,2019,11,3,3008.0
21147,2019,12,3,2993.0
21147,2019,13,3,3001.0
21147,2019,14,4,3031.0
21147,2019,15,4,3017.0
21147,2019,16,4,2991.0
21147,2019,17,4,2937.0
21147,2019,18,4,2948.0
21147,2019,18,5,3027.0
21147,2019,19,5,2585.0
21147,2019,20,5,2616.0
21147,2019,21,5,2563.0
21147,2019,22,5,2576.0
21147,2019,22,6,2644.0
21147,2019,23,6,2712.0
21147,2019,24,6,2719.0
21147,2019,25,6,2643.0
21147,2019,26,6,2555.0
21147,2019,27,7,2652.0
21147,2019,28,7,2544.0
21147,2019,29,7,2591.0
21147,2019,30,7,2663.0
21147,2019,31,7,2681.0
21147,2019,31,8,2611.0
21147,2019,32,8,2658.0
21147,2019,33,8,2592.0
21147,2019,34,8,2608.0
21147,2019,35,8,2595.0
21147,2019,35,9,2640.0
21147,2019,36,9,2607.0
21147,2019,37,9,2985.0
21147,2019,38,9,3058.0
21147,2019,39,9,3038.0
21147,2019,40,9,2950.0
21147,2019,40,10,3002.0
21147,2019,41,10,2976.0
21147,2019,42,10,3002.0
21147,2019,43,10,2926.0
21147,2019,44,10,3015.0
21147,2019,44,11,2963.0
21147,2019,45,11,3030.0
21147,2019,46,11,2962.0
21147,2019,47,11,3013.0
21147,2019,48,11,2989.0
21147,2019,48,12,3015.0
21147,2019,49,12,3053.0
21147,2019,50,12,3058.0
21147,2019,51,12,3001.0
21147,2019,52,12,2991.0
21231,2019,1,12,584.0
21231,2019,15,4,560.0
21231,2019,16,4,563.0
21231,2019,17,4,561.0
21231,2019,18,4,567.0
21231,2019,18,5,553.0
21231,2019,19,5,580.0
21231,2019,20,5,542.0
21231,2019,21,5,553.0
21231,2019,22,5,561.0
21231,2019,22,6,581.0
21231,2019,23,6,568.0
21231,2019,24,6,573.0
21231,2019,25,6,564.0
21231,2019,26,6,569.0
21231,2019,27,7,578.0
21231,2019,28,7,566.0
21231,2019,29,7,572.0
21231,2019,30,7,571.0
21231,2019,31,7,573.0
21231,2019,31,8,563.0
21231,2019,32,8,578.0
21231,2019,33,8,556.0
21231,2019,34,8,568.0
21231,2019,35,8,557.0
21231,2019,35,9,572.0
21231,2019,36,9,583.0
21231,2019,37,9,565.0
21231,2019,38,9,584.0
21231,2019,39,9,568.0
21231,2019,40,9,567.0
21231,2019,40,10,557.0
21231,2019,41,10,566.0
21231,2019,42,10,554.0
21231,2019,43,10,559.0
21231,2019,44,10,572.0
21231,2019,44,11,567.0
21231,2019,45,11,583.0
21231,2019,46,11,563.0
21231,2019,47,11,578.0
21231,2019,48,11,586.0
21231,2019,48,12,571.0
21231,2019,49,12,562.0
21231,2019,50,12,576.0
21231,2019,51,12,572.0
21231,2019,52,12,564.0
21233,2019,1,12,3823.0
21233,2019,4,1,3868.0
21233,2019,5,1,3891.0
21233,2019,5,2,3995.0
21233,2019,6,2,3734.0
21233,2019,7,2,3926.0
21233,2019,8,2,3918.0
21233,2019,9,2,4005.0
21233,2019,9,3,3970.0
21233,2019,10,3,3839.0
21233,2019,11,3,3931.0
21233,2019,12,3,3791.0
21233,2019,13,3,3879.0
21233,2019,14,4,3877.0
21233,2019,15,4,3844.0
21233,2019,16,4,3856.0
21233,2019,17,4,3947.0
21233,2019,18,4,3931.0
21233,2019,18,5,3829.0
21233,2019,19,5,3791.0
21233,2019,20,5,3814.0
21233,2019,21,5,3868.0
21233,2019,22,5,3898.0
21233,2019,22,6,3831.0
21233,2019,23,6,3817.0
21233,2019,24,6,3901.0
21233,2019,25,6,3959.0
21233,2019,26,6,3956.0
21233,2019,27,7,3818.0
21233,2019,28,7,3904.0
21233,2019,29,7,3954.0
21233,2019,30,7,3933.0
21233,2019,31,7,3833.0
21233,2019,31,8,3833.0
21233,2019,32,8,3852.0
21233,2019,33,8,4030.0
21233,2019,34,8,3838.0
21233,2019,35,8,3848.0
21233,2019,35,9,3950.0
21233,2019,36,9,3946.0
21233,2019,37,9,4016.0
21233,2019,38,9,3914.0
21233,2019,39,9,3799.0
21233,2019,40,9,3876.0
21233,2019,40,10,3911.0
21233,2019,41,10,3882.0
21233,2019,42,10,3890.0
21233,2019,43,10,3814.0
21233,2019,44,10,3926.0
21233,2019,44,11,3926.0
21233,2019,45,11,3934.0
21233,2019,46,11,3744.0
21233,2019,47,11,3829.0
21233,2019,48,11,3965.0
21233,2019,48,12,3862.0
21233,2019,49,12,3880.0
21233,2019,50,12,3928.0
21233,2019,51,12,3821.0
21233,2019,52,12,3933.0
21277,2019,1,12,3395.0
21277,2019,13,3,3378.0
21277,2019,14,4,3395.0
21277,2019,15,4,3360.0
21277,2019,16,4,3438.0
21277,2019,17,4,3372.0
21277,2019,18,4,3385.0
21277,2019,18,5,3385.0
21277,2019,19,5,3313.0
21277,2019,20,5,3321.0
21277,2019,21,5,3466.0
21277,2019,22,5,3409.0
21277,2019,22,6,3380.0
21277,2019,23,6,3429.0
21277,2019,24,6,3457.0
21277,2019,25,6,3466.0
21277,2019,26,6,3495.0
21277,2019,27,7,3425.0
21277,2019,28,7,3428.0
21277,2019,29,7,3385.0
21277,2019,30,7,3392.0
21277,2019,31,7,3383.0
21277,2019,31,8,3412.0
21277,2019,32,8,3314.0
21277,2019,33,8,3388.0
21277,2019,34,8,3527.0
21277,2019,35,8,3413.0
21277,2019,35,9,3384.0
21277,2019,36,9,3453.0
21277,2019,37,9,3383.0
21277,2019,38,9,3397.0
21277,2019,39,9,3411.0
21277,2019,40,9,3292.0
21277,2019,40,10,3409.0
21277,2019,41,10,3457.0
21277,2019,42,10,3415.0
21277,2019,43,10,3385.0
21277,2019,44,10,3364.0
21277,2019,44,11,3393.0
21277,2019,45,11,3477.0
21277,2019,46,11,3483.0
21277,2019,47,11,3379.0
21277,2019,48,11,3488.0
21277,2019,48,12,3428.0
21277,2019,49,12,3392.0
21277,2019,50,12,3376.0
21277,2019,51,12,3380.0
21277,2019,52,12,3342.0
21354,2019,1,12,979.0
21354,2019,25,6,956.0
21354,2019,26,6,982.0
21354,2019,27,7,984.0
21354,2019,28,7,988.0
21354,2019,29,7,983.0
21354,2019,30,7,979.0
21354,2019,31,7,982.0
21354,2019,31,8,974.0
21354,2019,32,8,996.0
21354,2019,33,8,943.0
21354,2019,34,8,994.0
21354,2019,35,8,993.0
21354,2019,35,9,976.0
21354,2019,36,9,962.0
21354,2019,37,9,977.0
21354,2019,38,9,968.0
21354,2019,39,9,1007.0
21354,2019,40,9,989.0
21354,2019,40,10,1006.0
21354,2019,41,10,985.0
21354,2019,42,10,997.0
21354,2019,43,10,1000.0
21354,2019,44,10,992.0
21354,2019,44,11,1001.0
21354,2019,45,11,1011.0
21354,2019,46,11,1001.0
21354,2019,47,11,1001.0
21354,2019,48,11,984.0
21354,2019,48,12,968.0
21354,2019,49,12,978.0
21354,2019,50,12,980.0
21354,2019,51,12,986.0
21354,2019,52,12,956.0
21389,2018,1,12,1753.0
21389,2018,11,3,1724.0
21389,2018,12,3,1656.0
21389,2018,13,3,1683.0
21389,2018,13,4,1727.0
21389,2018,14,4,1687.0
21389,2018,15,4,1720.0
21389,2018,16,4,1707.0
21389,2018,17,4,1685.0
21389,2018,18,4,1700.0
21389,2018,18,5,1700.0
21389,2018,19,5,1787.0
21389,2018,20,5,1709.0
21389,2018,21,5,1713.0
21389,2018,22,5,1716.0
21389,2018,22,6,1686.0
21389,2018,23,6,1683.0
21389,2018,24,6,1739.0
21389,2018,25,6,1735.0
21389,2018,26,6,1718.0
21389,2018,26,7,1734.0
21389,2018,27,7,1693.0
21389,2018,28,7,1749.0
21389,2018,29,7,1731.0
21389,2018,30,7,1763.0
21389,2018,31,7,1722.0
21389,2018,31,8,1678.0
21389,2018,32,8,1741.0
21389,2018,33,8,1734.0
21389,2018,34,8,1721.0
21389,2018,35,8,1718.0
21389,2018,35,9,1733.0
21389,2018,36,9,1737.0
21389,2018,37,9,1743.0
21389,2018,38,9,1697.0
21389,2018,39,9,1732.0
21389,2018,40,10,1702.0
21389,2018,41,10,1758.0
21389,2018,42,10,1748.0
21389,2018,43,10,1704.0
21389,2018,44,10,1692.0
21389,2018,44,11,1722.0
21389,2018,45,11,1765.0
21389,2018,46,11,1738.0
21389,2018,47,11,1724.0
21389,2018,48,11,1745.0
21389,2018,48,12,1700.0
21389,2018,49,12,1671.0
21389,2018,50,12,1752.0
21389,2018,51,12,1736.0
21389,2018,52,12,1718.0
21389,2019,1,1,1733.0
21389,2019,1,12,1733.0
21389,2019,2,1,1685.0
21389,2019,3,1,1738.0
21389,2019,4,1,1692.0
21389,2019,5,1,1765.0
21389,2019,5,2,1734.0
21389,2019,6,2,1699.0
21389,2019,7,2,1742.0
21389,2019,8,2,1754.0
21389,2019,9,2,1707.0
21389,2019,9,3,1737.0
21389,2019,10,3,1768.0
21389,2019,11,3,1715.0
21389,2019,12,3,1738.0
21389,2019,13,3,1767.0
21389,2019,14,4,1722.0
21389,2019,15,4,1717.0
21389,2019,16,4,1741.0
21389,2019,17,4,1719.0
21389,2019,18,4,1686.0
21389,2019,18,5,1731.0
21389,2019,19,5,1718.0
21389,2019,20,5,1726.0
21389,2019,21,5,1688.0
21389,2019,22,5,1781.0
21389,2019,22,6,1766.0
21389,2019,23,6,1754.0
21389,2019,24,6,1745.0
21389,2019,25,6,1763.0
21389,2019,26,6,1720.0
21389,2019,27,7,1698.0
21389,2019,28,7,1796.0
21389,2019,29,7,1762.0
21389,2019,30,7,1749.0
21389,2019,31,7,1706.0
21389,2019,31,8,1706.0
21389,2019,32,8,1777.0
21389,2019,33,8,1746.0
21389,2019,34,8,1762.0
21389,2019,35,8,1714.0
21389,2019,35,9,1744.0
21389,2019,36,9,1801.0
21389,2019,37,9,1751.0
21389,2019,38,9,1733.0
21389,2019,39,9,1788.0
21389,2019,40,9,1788.0
21389,2019,40,10,1742.0
21389,2019,41,10,1790.0
21389,2019,42,10,1752.0
21389,2019,43,10,1699.0
21389,2019,44,10,1726.0
21389,2019,44,11,1741.0
21389,2019,45,11,1738.0
21389,2019,46,11,1788.0
21389,2019,47,11,1761.0
21389,2019,48,11,1779.0
21389,2019,48,12,1763.0
21389,2019,49,12,1741.0
21389,2019,50,12,1686.0
21389,2019,51,12,1750.0
21389,2019,52,12,1791.0
21516,2018,1,12,209.0
21516,2018,36,9,178.0
21516,2018,37,9,193.0
21516,2018,38,9,192.0
21516,2018,39,9,194.0
21516,2018,40,10,187.0
21516,2018,41,10,184.0
21516,2018,42,10,181.0
21516,2018,43,10,182.0
21516,2018,44,10,193.0
21516,2018,44,11,193.0
21516,2018,45,11,188.0
21516,2018,46,11,203.0
21516,2018,47,11,175.0
21516,2018,48,11,176.0
21516,2018,48,12,176.0
21516,2018,49,12,182.0
21516,2018,50,12,203.0
21516,2018,51,12,192.0
21516,2018,52,12,196.0
21516,2019,1,1,202.0
21516,2019,1,12,202.0
21516,2019,2,1,194.0
21516,2019,3,1,175.0
21516,2019,4,1,194.0
21516,2019,5,1,208.0
21516,2019,5,2,208.0
21516,2019,6,2,192.0
21516,2019,7,2,204.0
21516,2019,8,2,185.0
21516,2019,9,2,193.0
21516,2019,9,3,193.0
21516,2019,10,3,187.0
21516,2019,11,3,184.0
21516,2019,12,3,174.0
21516,2019,13,3,194.0
21516,2019,14,4,192.0
21516,2019,15,4,197.0
21516,2019,16,4,190.0
21516,2019,17,4,203.0
21516,2019,18,4,190.0
21516,2019,18,5,190.0
21516,2019,19,5,211.0
21516,2019,20,5,214.0
21516,2019,21,5,187.0
21516,2019,22,5,192.0
21516,2019,22,6,192.0
21516,2019,23,6,194.0
21516,2019,24,6,213.0
21516,2019,25,6,190.0
21516,2019,26,6,197.0
21516,2019,27,7,197.0
21516,2019,28,7,196.0
21516,2019,29,7,180.0
21516,2019,30,7,194.0
21516,2019,31,7,198.0
21516,2019,31,8,198.0
21516,2019,32,8,202.0
21516,2019,33,8,203.0
21516,2019,34,8,208.0
21516,2019,35,8,220.0
21516,2019,35,9,220.0
21516,2019,36,9,221.0
21516,2019,37,9,195.0
21516,2019,38,9,208.0
21516,2019,39,9,199.0
21516,2019,40,9,201.0
21516,2019,40,10,201.0
21516,2019,41,10,225.0
21516,2019,42,10,208.0
21516,2019,43,10,205.0
21516,2019,44,10,207.0
21516,2019,44,11,207.0
21516,2019,45,11,209.0
21516,2019,46,11,212.0
21516,2019,47,11,199.0
21516,2019,48,11,222.0
21516,2019,48,12,222.0
21516,2019,49,12,210.0
21516,2019,50,12,213.0
21516,2019,51,12,191.0
21516,2019,52,12,230.0
21593,2018,1,12,1673.0
21593,2018,10,3,1662.0
21593,2018,11,3,1632.0
21593,2018,12,3,1621.0
21593,2018,13,3,1591.0
21593,2018,13,4,1618.0
21593,2018,14,4,1610.0
21593,2018,15,4,1663.0
21593,2018,16,4,1646.0
21593,2018,17,4,1601.0
21593,2018,18,4,1620.0
21593,2018,18,5,1634.0
21593,2018,19,5,1674.0
21593,2018,20,5,1590.0
21593,2018,21,5,1657.0
21593,2018,22,5,1632.0
21593,2018,22,6,1618.0
21593,2018,23,6,1623.0
21593,2018,24,6,1588.0
21593,2018,25,6,1640.0
21593,2018,26,6,1655.0
21593,2018,26,7,1640.0
21593,2018,27,7,1609.0
21593,2018,28,7,1624.0
21593,2018,29,7,1672.0
21593,2018,30,7,1641.0
21593,2018,31,7,1627.0
21593,2018,31,8,1599.0
21593,2018,32,8,1636.0
21593,2018,33,8,1597.0
21593,2018,34,8,1645.0
21593,2018,35,8,1630.0
21593,2018,35,9,1574.0
21593,2018,36,9,1621.0
21593,2018,37,9,1652.0
21593,2018,38,9,1643.0
21593,2018,39,9,1636.0
21593,2018,40,10,1646.0
21593,2018,41,10,1625.0
21593,2018,42,10,1634.0
21593,2018,43,10,1685.0
21593,2018,44,10,1626.0
21593,2018,44,11,1626.0
21593,2018,45,11,1661.0
21593,2018,46,11,1648.0
21593,2018,47,11,1609.0
21593,2018,48,11,1637.0
21593,2018,48,12,1595.0
21593,2018,49,12,1625.0
21593,2018,50,12,1643.0
21593,2018,51,12,1657.0
21593,2018,52,12,1605.0
21593,2019,1,1,1675.0
21593,2019,1,12,1675.0
21593,2019,2,1,1635.0
21593,2019,3,1,1673.0
21593,2019,4,1,1601.0
21593,2019,5,1,1653.0
21593,2019,5,2,1639.0
21593,2019,6,2,1662.0
21593,2019,7,2,1644.0
21593,2019,8,2,1631.0
21593,2019,9,2,1705.0
21593,2019,9,3,1705.0
21593,2019,10,3,1609.0
21593,2019,11,3,1635.0
21593,2019,12,3,1656.0
21593,2019,13,3,1630.0
21593,2019,14,4,1643.0
21593,2019,15,4,1632.0
21593,2019,16,4,1623.0
21593,2019,17,4,1668.0
21593,2019,18,4,1654.0
21593,2019,18,5,1669.0
21593,2019,19,5,1671.0
21593,2019,20,5,1651.0
21593,2019,21,5,1692.0
21593,2019,22,5,1633.0
21593,2019,22,6,1633.0
21593,2019,23,6,1643.0
21593,2019,24,6,1643.0
21593,2019,25,6,1613.0
21593,2019,26,6,1718.0
21593,2019,27,7,1620.0
21593,2019,28,7,1678.0
21593,2019,29,7,1657.0
21593,2019,30,7,1638.0
21593,2019,31,7,1665.0
21593,2019,31,8,1609.0
21593,2019,32,8,1663.0
21593,2019,33,8,1719.0
21593,2019,34,8,1678.0
21593,2019,35,8,1613.0
21593,2019,35,9,1599.0
21593,2019,36,9,1679.0
21593,2019,37,9,1660.0
21593,2019,38,9,1638.0
21593,2019,39,9,1640.0
21593,2019,40,9,1640.0
21593,2019,40,10,1654.0
21593,2019,41,10,1616.0
21593,2019,42,10,1657.0
21593,2019,43,10,1667.0
21593,2019,44,10,1671.0
21593,2019,44,11,1701.0
21593,2019,45,11,1666.0
21593,2019,46,11,1701.0
21593,2019,47,11,1637.0
21593,2019,48,11,1739.0
21593,2019,48,12,1709.0
21593,2019,49,12,1661.0
21593,2019,50,12,1644.0
21593,2019,51,12,1684.0
21593,2019,52,12,1661.0
21691,2018,1,12,3690.0
21691,2018,23,6,3606.0
21691,2018,24,6,3642.0
21691,2018,25,6,3729.0
21691,2018,26,6,3784.0
21691,2018,26,7,3655.0
21691,2018,27,7,3730.0
21691,2018,28,7,3768.0
21691,2018,29,7,3675.0
21691,2018,30,7,3534.0
21691,2018,31,7,3675.0
21691,2018,31,8,3643.0
21691,2018,32,8,3712.0
21691,2018,33,8,3756.0
21691,2018,34,8,3689.0
21691,2018,35,8,3776.0
21691,2018,35,9,3776.0
21691,2018,36,9,3650.0
21691,2018,37,9,3750.0
21691,2018,38,9,3670.0
21691,2018,39,9,3721.0
21691,2018,40,10,3667.0
21691,2018,41,10,3773.0
21691,2018,42,10,3685.0
21691,2018,43,10,3755.0
21691,2018,44,10,3670.0
21691,2018,44,11,3670.0
21691,2018,45,11,3751.0
21691,2018,46,11,3674.0
21691,2018,47,11,3689.0
21691,2018,48,11,3712.0
21691,2018,48,12,3679.0
21691,2018,49,12,3696.0
21691,2018,50,12,3632.0
21691,2018,51,12,3576.0
21691,2018,52,12,3765.0
21691,2019,1,1,3685.0
21691,2019,1,12,3685.0
21691,2019,2,1,3658.0
21691,2019,3,1,3645.0
21691,2019,4,1,3721.0
21691,2019,5,1,3749.0
21691,2019,5,2,3621.0
21691,2019,6,2,3598.0
21691,2019,7,2,3693.0
21691,2019,8,2,3717.0
21691,2019,9,2,3827.0
21691,2019,9,3,3696.0
21691,2019,10,3,3596.0
21691,2019,11,3,3693.0
21691,2019,12,3,3611.0
21691,2019,13,3,3641.0
21691,2019,14,4,3687.0
21691,2019,15,4,3626.0
21691,2019,16,4,3714.0
21691,2019,17,4,3725.0
21691,2019,18,4,3687.0
21691,2019,18,5,3752.0
21691,2019,19,5,3762.0
21691,2019,20,5,3703.0
21691,2019,21,5,3606.0
21691,2019,22,5,3610.0
21691,2019,22,6,3705.0
21691,2019,23,6,3716.0
21691,2019,24,6,3633.0
21691,2019,25,6,3700.0
21691,2019,26,6,3697.0
21691,2019,27,7,3700.0
21691,2019,28,7,3610.0
21691,2019,29,7,3703.0
21691,2019,30,7,3660.0
21691,2019,31,7,3710.0
21691,2019,31,8,3678.0
21691,2019,32,8,3788.0
21691,2019,33,8,3755.0
21691,2019,34,8,3634.0
21691,2019,35,8,3708.0
21691,2019,35,9,3708.0
21691,2019,36,9,3660.0
21691,2019,37,9,3714.0
21691,2019,38,9,3683.0
21691,2019,39,9,3734.0
21691,2019,40,9,3655.0
21691,2019,40,10,3752.0
21691,2019,41,10,3759.0
21691,2019,42,10,3643.0
21691,2019,43,10,3703.0
21691,2019,44,10,3698.0
21691,2019,44,11,3666.0
21691,2019,45,11,3689.0
21691,2019,46,11,3749.0
21691,2019,47,11,3712.0
21691,2019,48,11,3811.0
21691,2019,48,12,3778.0
21691,2019,49,12,3631.0
21691,2019,50,12,3731.0
21691,2019,51,12,3708.0
21691,2019,52,12,3738.0
21742,2018,1,12,1329.0
21742,2018,22,5,1277.0
21742,2018,22,6,1299.0
21742,2018,23,6,1284.0
21742,2018,24,6,1307.0
21742,2018,25,6,1310.0
21742,2018,26,6,1320.0
21742,2018,26,7,1286.0
21742,2018,27,7,1336.0
21742,2018,28,7,1279.0
21742,2018,29,7,1250.0
21742,2018,30,7,1288.0
21742,2018,31,7,1317.0
21742,2018,31,8,1305.0
21742,2018,32,8,1276.0
21742,2018,33,8,1326.0
21742,2018,34,8,1296.0
21742,2018,35,8,1316.0
21742,2018,35,9,1293.0
21742,2018,36,9,1273.0
21742,2018,37,9,1303.0
21742,2018,38,9,1308.0
21742,2018,39,9,1268.0
21742,2018,40,10,1350.0
21742,2018,41,10,1331.0
21742,2018,42,10,1324.0
21742,2018,43,10,1331.0
21742,2018,44,10,1322.0
21742,2018,44,11,1299.0
21742,2018,45,11,1313.0
21742,2018,46,11,1191.0
21742,2018,47,11,1161.0
21742,2018,48,11,1192.0
21742,2018,48,12,1182.0
21742,2018,49,12,1202.0
21742,2018,50,12,1140.0
21742,2018,51,12,1180.0
21742,2018,52,12,1168.0
21742,2019,1,1,1305.0
21742,2019,1,12,1305.0
21742,2019,2,1,1297.0
21742,2019,3,1,1308.0
21742,2019,4,1,1286.0
21742,2019,5,1,1295.0
21742,2019,5,2,1318.0
21742,2019,6,2,1284.0
21742,2019,7,2,1335.0
21742,2019,8,2,1330.0
21742,2019,9,2,1314.0
21742,2019,9,3,1337.0
21742,2019,10,3,1322.0
21742,2019,11,3,1349.0
21742,2019,12,3,1306.0
21742,2019,13,3,1281.0
21742,2019,14,4,1300.0
21742,2019,15,4,1344.0
21742,2019,16,4,1283.0
21742,2019,17,4,1328.0
21742,2019,18,4,1310.0
21742,2019,18,5,1322.0
21742,2019,19,5,1305.0
21742,2019,20,5,1301.0
21742,2019,21,5,1320.0
21742,2019,22,5,1283.0
21742,2019,22,6,1283.0
21742,2019,23,6,1305.0
21742,2019,24,6,1312.0
21742,2019,25,6,1350.0
21742,2019,26,6,1311.0
21742,2019,27,7,1335.0
21742,2019,28,7,1305.0
21742,2019,29,7,1317.0
21742,2019,30,7,1316.0
21742,2019,31,7,1297.0
21742,2019,31,8,1319.0
21742,2019,32,8,1318.0
21742,2019,33,8,1317.0
21742,2019,34,8,1306.0
21742,2019,35,8,1344.0
21742,2019,35,9,1309.0
21742,2019,36,9,1291.0
21742,2019,37,9,1335.0
21742,2019,38,9,1343.0
21742,2019,39,9,1312.0
21742,2019,40,9,1312.0
21742,2019,40,10,1312.0
21742,2019,41,10,1282.0
21742,2019,42,10,1343.0
21742,2019,43,10,1315.0
21742,2019,44,10,1356.0
21742,2019,44,11,1344.0
21742,2019,45,11,1308.0
21742,2019,46,11,1187.0
21742,2019,47,11,1212.0
21742,2019,48,11,1216.0
21742,2019,48,12,1205.0
21742,2019,49,12,1201.0
21742,2019,50,12,1185.0
21742,2019,51,12,1212.0
21742,2019,52,12,1218.0
21781,2018,1,12,1294.0
21781,2018,15,4,1413.0
21781,2018,16,4,1345.0
21781,2018,17,4,1388.0
21781,2018,18,4,1292.0
21781,2018,18,5,1248.0
21781,2018,19,5,1288.0
21781,2018,20,5,1364.0
21781,2018,21,5,1368.0
21781,2018,22,5,1400.0
21781,2018,22,6,1352.0
21781,2018,23,6,1336.0
21781,2018,24,6,1394.0
21781,2018,25,6,1380.0
21781,2018,26,6,1377.0
21781,2018,26,7,1377.0
21781,2018,27,7,1395.0
21781,2018,28,7,1378.0
21781,2018,29,7,1402.0
21781,2018,30,7,1366.0
21781,2018,31,7,1387.0
21781,2018,31,8,1363.0
21781,2018,32,8,1364.0
21781,2018,33,8,1377.0
21781,2018,34,8,1381.0
21781,2018,35,8,1295.0
21781,2018,35,9,1295.0
